FINNINGLEY, -, GBR
month,day,hour,Dry Bulb Temp,Rel Humidity,Global Horiz Rad,Diffuse Rad,Wind Speed,Wind Direction,
 , , ,degrees C,percent,(Wh/sq.m),(Wh/sq.m),ms,degrees,
10,4,11,14.6,51.0,289.0,222.0,8.7,230.0,
10,4,12,15.6,45.0,319.0,273.0,7.7,240.0,
10,4,13,15.1,49.0,238.0,222.0,7.2,240.0,
10,4,14,14.9,51.0,209.0,196.0,7.2,210.0,
10,4,15,15.0,49.0,211.0,173.0,8.2,200.0,
10,4,16,14.8,49.0,184.0,107.0,7.7,220.0,
10,4,17,13.9,52.0,63.0,57.0,6.7,210.0,
10,4,18,11.7,62.0,6.0,6.0,1.5,180.0,
10,4,19,9.2,76.0,0.0,0.0,2.6,140.0,
10,4,20,8.7,83.0,0.0,0.0,2.6,170.0,
10,4,21,9.7,78.0,0.0,0.0,3.1,190.0,
10,4,22,9.2,81.0,0.0,0.0,2.1,130.0,
10,4,23,10.1,80.0,0.0,0.0,3.1,150.0,
10,4,24,10.6,77.0,0.0,0.0,4.6,180.0,
10,5,1,10.3,81.0,0.0,0.0,9.3,190.0,
10,5,2,10.0,86.0,0.0,0.0,3.1,180.0,
10,5,3,10.5,89.0,0.0,0.0,4.1,180.0,
10,5,4,10.1,91.0,0.0,0.0,3.6,170.0,
10,5,5,10.0,92.0,0.0,0.0,3.1,180.0,
10,5,6,9.5,95.0,0.0,0.0,2.6,160.0,
10,5,7,9.5,95.0,3.0,3.0,2.1,170.0,
10,5,8,10.0,92.0,26.0,26.0,2.1,160.0,
10,5,9,10.4,94.0,64.0,64.0,2.6,190.0,
10,5,10,11.0,92.0,100.0,100.0,4.1,220.0,
10,5,11,7.5,93.0,127.0,127.0,7.2,340.0,
10,5,12,8.2,86.0,237.0,204.0,5.7,330.0,
10,5,13,9.4,79.0,234.0,218.0,6.2,330.0,
10,5,14,10.2,68.0,206.0,193.0,4.6,320.0,
10,5,15,11.7,59.0,206.0,170.0,6.2,310.0,
10,5,16,12.6,56.0,172.0,120.0,5.7,320.0,
10,5,17,11.8,60.0,59.0,54.0,5.7,300.0,
10,5,18,10.5,65.0,5.0,5.0,5.1,300.0,
10,5,19,8.8,76.0,0.0,0.0,4.6,290.0,
10,5,20,8.3,75.0,0.0,0.0,4.1,290.0,
10,5,21,7.8,79.0,0.0,0.0,4.1,280.0,
10,5,22,7.0,83.0,0.0,0.0,4.1,280.0,
10,5,23,6.2,88.0,0.0,0.0,4.1,290.0,
10,5,24,5.6,89.0,0.0,0.0,3.6,280.0,
10,6,1,6.2,88.0,0.0,0.0,3.6,270.0,
10,6,2,6.5,86.0,0.0,0.0,3.1,300.0,
10,6,3,7.1,84.0,0.0,0.0,3.6,300.0,
10,6,4,7.1,84.0,0.0,0.0,5.1,300.0,
10,6,5,6.1,88.0,0.0,0.0,2.6,300.0,
10,6,6,3.8,92.0,0.0,0.0,1.0,200.0,
10,6,7,4.4,97.0,10.0,10.0,1.5,210.0,
10,6,8,6.5,91.0,84.0,68.0,1.5,150.0,
10,6,9,9.9,74.0,208.0,112.0,2.6,240.0,
10,6,10,11.7,63.0,323.0,143.0,2.6,250.0,
10,6,11,12.4,59.0,395.0,193.0,4.1,240.0,
10,6,12,13.4,54.0,436.0,203.0,4.1,230.0,
10,6,13,13.6,48.0,447.0,143.0,5.1,210.0,
10,6,14,13.9,48.0,397.0,170.0,6.2,210.0,
10,6,15,13.7,49.0,294.0,136.0,6.7,200.0,
10,6,16,13.7,49.0,155.0,117.0,5.7,210.0,
10,6,17,12.0,60.0,49.0,48.0,4.6,200.0,
10,6,18,10.3,69.0,3.0,3.0,2.6,170.0,
10,6,19,10.0,72.0,0.0,0.0,3.6,160.0,
10,6,20,9.8,73.0,0.0,0.0,4.6,170.0,
10,6,21,9.7,77.0,0.0,0.0,3.6,170.0,
10,6,22,10.0,76.0,0.0,0.0,5.1,160.0,
10,6,23,10.3,74.0,0.0,0.0,4.6,170.0,
10,6,24,10.1,76.0,0.0,0.0,3.1,150.0,
10,7,1,9.9,76.0,0.0,0.0,3.1,160.0,
10,7,2,8.4,84.0,0.0,0.0,5.1,150.0,
10,7,3,8.7,85.0,0.0,0.0,4.6,160.0,
10,7,4,9.0,84.0,0.0,0.0,5.1,170.0,
10,7,5,10.1,79.0,0.0,0.0,6.2,170.0,
10,7,6,10.5,76.0,0.0,0.0,6.2,170.0,
10,7,7,11.0,74.0,5.0,5.0,5.1,160.0,
10,7,8,11.1,75.0,41.0,41.0,5.7,170.0,
10,7,9,11.5,77.0,103.0,103.0,5.7,170.0,
10,7,10,13.0,74.0,164.0,160.0,7.2,170.0,
10,7,11,12.8,71.0,208.0,202.0,8.2,170.0,
10,7,12,13.7,69.0,230.0,214.0,8.2,170.0,
10,7,13,14.2,65.0,226.0,211.0,7.7,180.0,
10,7,14,14.2,69.0,197.0,186.0,8.2,180.0,
10,7,15,14.7,63.0,148.0,145.0,8.2,180.0,
10,7,16,13.5,73.0,85.0,85.0,7.2,200.0,
10,7,17,13.1,74.0,26.0,26.0,6.2,150.0,
10,7,18,13.0,73.0,2.0,2.0,7.2,160.0,
10,7,19,12.4,73.0,0.0,0.0,7.2,160.0,
10,7,20,12.5,69.0,0.0,0.0,6.7,170.0,
10,7,21,12.6,68.0,0.0,0.0,6.2,160.0,
10,7,22,11.9,72.0,0.0,0.0,5.1,160.0,
10,7,23,11.9,70.0,0.0,0.0,5.1,160.0,
10,7,24,11.2,72.0,0.0,0.0,5.7,150.0,
10,8,1,10.3,76.0,0.0,0.0,4.1,140.0,
10,8,2,10.0,76.0,0.0,0.0,5.1,140.0,
10,8,3,10.5,72.0,0.0,0.0,5.1,150.0,
10,8,4,11.0,71.0,0.0,0.0,5.7,160.0,
10,8,5,10.5,72.0,0.0,0.0,4.6,150.0,
10,8,6,9.9,74.0,0.0,0.0,4.1,150.0,
10,8,7,9.5,83.0,4.0,4.0,4.1,160.0,
10,8,8,9.4,88.0,39.0,39.0,2.6,140.0,
10,8,9,9.7,87.0,101.0,101.0,2.6,140.0,
10,8,10,10.2,84.0,161.0,157.0,3.1,140.0,
10,8,11,11.2,81.0,205.0,199.0,3.6,160.0,
10,8,12,11.6,81.0,226.0,211.0,3.1,170.0,
10,8,13,12.3,79.0,222.0,208.0,3.1,170.0,
10,8,14,12.3,79.0,114.0,114.0,2.6,150.0,
10,8,15,12.5,80.0,85.0,85.0,1.0,140.0,
10,8,16,12.5,81.0,48.0,48.0,0.0,0.0,
10,8,17,12.3,87.0,14.0,14.0,1.0,70.0,
10,8,18,11.6,88.0,1.0,1.0,1.5,30.0,
10,8,19,11.3,87.0,0.0,0.0,1.5,20.0,
10,8,20,10.7,90.0,0.0,0.0,3.1,20.0,
10,8,21,9.9,92.0,0.0,0.0,0.0,0.0,
10,8,22,9.8,95.0,0.0,0.0,1.0,80.0,
10,8,23,9.2,96.0,0.0,0.0,0.0,0.0,
10,8,24,9.5,96.0,0.0,0.0,1.5,50.0,
10,9,1,10.0,93.0,0.0,0.0,2.6,30.0,
10,9,2,10.0,93.0,0.0,0.0,2.6,50.0,
10,9,3,9.8,97.0,0.0,0.0,2.6,40.0,
10,9,4,11.0,94.0,0.0,0.0,3.1,40.0,
10,9,5,11.2,94.0,0.0,0.0,1.0,50.0,
10,9,6,11.9,96.0,0.0,0.0,1.0,10.0,
10,9,7,12.2,96.0,2.0,2.0,2.6,40.0,
10,9,8,13.1,96.0,37.0,37.0,3.6,50.0,
10,9,9,14.0,91.0,58.0,58.0,3.6,60.0,
10,9,10,14.7,83.0,208.0,172.0,5.1,70.0,
10,9,11,15.4,80.0,200.0,190.0,6.2,60.0,
10,9,12,15.7,72.0,294.0,232.0,6.2,60.0,
10,9,13,16.0,73.0,289.0,247.0,5.7,60.0,
10,9,14,14.9,81.0,190.0,180.0,5.7,50.0,
10,9,15,14.4,85.0,83.0,83.0,5.1,50.0,
10,9,16,14.2,85.0,47.0,47.0,4.1,40.0,
10,9,17,13.7,88.0,13.0,13.0,5.1,30.0,
10,9,18,13.2,91.0,1.0,1.0,4.6,30.0,
10,9,19,12.7,92.0,0.0,0.0,4.1,30.0,
10,9,20,12.5,92.0,0.0,0.0,3.6,30.0,
10,9,21,12.5,92.0,0.0,0.0,4.1,30.0,
10,9,22,12.4,94.0,0.0,0.0,3.1,30.0,
10,9,23,12.5,94.0,0.0,0.0,3.1,20.0,
10,9,24,12.6,93.0,0.0,0.0,2.1,20.0,
10,10,1,12.6,94.0,0.0,0.0,3.6,20.0,
10,10,2,12.6,94.0,0.0,0.0,2.6,20.0,
10,10,3,12.5,95.0,0.0,0.0,1.5,30.0,
10,10,4,12.4,95.0,0.0,0.0,2.6,40.0,
10,10,5,12.4,96.0,0.0,0.0,1.5,60.0,
10,10,6,12.2,97.0,0.0,0.0,1.5,40.0,
10,10,7,12.1,96.0,2.0,2.0,2.1,40.0,
10,10,8,12.2,96.0,21.0,21.0,2.1,60.0,
10,10,9,12.6,95.0,56.0,56.0,1.5,30.0,
10,10,10,13.7,88.0,91.0,91.0,2.1,60.0,
10,10,11,14.8,82.0,197.0,187.0,4.1,70.0,
10,10,12,14.4,84.0,218.0,213.0,5.1,90.0,
10,10,13,14.0,84.0,127.0,127.0,5.1,70.0,
10,10,14,14.5,84.0,110.0,110.0,4.1,70.0,
10,10,15,14.9,83.0,81.0,81.0,5.1,80.0,
10,10,16,14.1,87.0,45.0,45.0,4.1,60.0,
10,10,17,13.8,89.0,12.0,12.0,4.1,80.0,
10,10,18,13.7,91.0,0.0,0.0,3.1,70.0,
10,10,19,13.3,93.0,0.0,0.0,3.1,50.0,
10,10,20,12.9,96.0,0.0,0.0,1.5,50.0,
10,10,21,12.7,96.0,0.0,0.0,1.0,10.0,
10,10,22,12.1,97.0,0.0,0.0,1.0,10.0,
10,10,23,12.1,96.0,0.0,0.0,1.0,320.0,
10,10,24,10.7,97.0,0.0,0.0,1.0,340.0,
10,11,1,11.6,99.0,0.0,0.0,1.0,20.0,
10,11,2,11.8,99.0,0.0,0.0,1.0,30.0,
10,11,3,11.2,99.0,0.0,0.0,1.0,40.0,
10,11,4,11.6,100.0,0.0,0.0,1.5,360.0,
10,11,5,12.1,100.0,0.0,0.0,1.5,50.0,
10,11,6,12.8,100.0,0.0,0.0,1.5,50.0,
10,11,7,12.6,100.0,2.0,2.0,1.5,20.0,
10,11,8,12.3,99.0,62.0,55.0,2.6,10.0,
10,11,9,13.5,99.0,145.0,113.0,2.6,20.0,
10,11,10,16.4,86.0,281.0,151.0,3.6,50.0,
10,11,11,17.8,73.0,339.0,177.0,4.6,80.0,
10,11,12,18.8,66.0,215.0,202.0,5.7,80.0,
10,11,13,18.6,65.0,211.0,207.0,6.2,80.0,
10,11,14,18.1,67.0,183.0,179.0,6.2,100.0,
10,11,15,18.1,68.0,177.0,149.0,6.2,100.0,
10,11,16,17.4,72.0,73.0,73.0,3.6,90.0,
10,11,17,16.6,75.0,18.0,18.0,3.6,70.0,
10,11,18,15.0,84.0,0.0,0.0,3.6,70.0,
10,11,19,14.4,87.0,0.0,0.0,3.1,60.0,
10,11,20,14.2,88.0,0.0,0.0,1.5,50.0,
10,11,21,14.0,90.0,0.0,0.0,2.6,60.0,
10,11,22,14.0,90.0,0.0,0.0,2.1,60.0,
10,11,23,13.4,92.0,0.0,0.0,3.1,50.0,
10,11,24,13.3,92.0,0.0,0.0,2.6,50.0,
10,12,1,13.2,91.0,0.0,0.0,1.5,70.0,
10,12,2,12.2,94.0,0.0,0.0,1.0,50.0,
10,12,3,12.7,94.0,0.0,0.0,1.0,50.0,
10,12,4,12.9,94.0,0.0,0.0,2.6,30.0,
10,12,5,13.1,96.0,0.0,0.0,1.5,50.0,
10,12,6,13.1,96.0,0.0,0.0,1.0,120.0,
10,12,7,13.1,96.0,2.0,2.0,0.0,0.0,
10,12,8,13.5,94.0,19.0,19.0,1.0,90.0,
10,12,9,14.6,92.0,90.0,90.0,1.0,200.0,
10,12,10,15.2,86.0,148.0,144.0,3.1,220.0,
10,12,11,16.4,72.0,191.0,184.0,3.1,210.0,
10,12,12,17.0,71.0,212.0,207.0,3.1,190.0,
10,12,13,17.3,66.0,208.0,204.0,3.1,190.0,
10,12,14,17.0,66.0,180.0,171.0,3.1,190.0,
10,12,15,16.7,68.0,131.0,129.0,1.0,200.0,
10,12,16,16.0,70.0,42.0,42.0,1.5,200.0,
10,12,17,14.6,78.0,10.0,10.0,0.0,0.0,
10,12,18,13.5,84.0,0.0,0.0,1.0,190.0,
10,12,19,13.2,86.0,0.0,0.0,1.0,170.0,
10,12,20,12.8,88.0,0.0,0.0,1.0,190.0,
10,12,21,12.4,92.0,0.0,0.0,1.0,190.0,
10,12,22,12.3,93.0,0.0,0.0,1.0,70.0,
10,12,23,12.2,92.0,0.0,0.0,1.0,30.0,
10,12,24,12.1,93.0,0.0,0.0,0.0,0.0,
10,13,1,11.9,94.0,0.0,0.0,0.0,0.0,
10,13,2,11.5,96.0,0.0,0.0,0.0,0.0,
10,13,3,11.4,96.0,0.0,0.0,1.0,260.0,
10,13,4,11.5,96.0,0.0,0.0,0.0,0.0,
10,13,5,11.0,97.0,0.0,0.0,0.0,0.0,
10,13,6,11.0,97.0,0.0,0.0,0.0,0.0,
10,13,7,10.8,99.0,3.0,3.0,1.0,280.0,
10,13,8,11.3,99.0,40.0,40.0,1.0,210.0,
10,13,9,12.9,96.0,153.0,100.0,1.0,290.0,
10,13,10,15.3,82.0,228.0,184.0,1.0,260.0,
10,13,11,17.1,72.0,295.0,236.0,1.0,240.0,
10,13,12,17.1,69.0,209.0,197.0,1.0,250.0,
10,13,13,17.5,64.0,205.0,193.0,1.5,220.0,
10,13,14,16.3,71.0,104.0,104.0,2.6,350.0,
10,13,15,15.9,66.0,128.0,125.0,5.7,10.0,
10,13,16,15.3,73.0,68.0,68.0,4.1,360.0,
10,13,17,14.6,77.0,15.0,15.0,3.6,360.0,
10,13,18,14.2,79.0,0.0,0.0,2.6,350.0,
10,13,19,12.5,86.0,0.0,0.0,0.0,0.0,
10,13,20,10.9,92.0,0.0,0.0,0.0,0.0,
10,13,21,10.4,94.0,0.0,0.0,0.0,0.0,
10,13,22,10.1,96.0,0.0,0.0,1.0,210.0,
10,13,23,11.4,95.0,0.0,0.0,1.0,220.0,
10,13,24,10.3,95.0,0.0,0.0,1.0,210.0,
10,14,1,8.4,96.0,0.0,0.0,1.0,190.0,
10,14,2,8.3,97.0,0.0,0.0,0.0,0.0,
10,14,3,10.2,97.0,0.0,0.0,1.0,280.0,
10,14,4,10.6,97.0,0.0,0.0,1.0,270.0,
10,14,5,10.9,96.0,0.0,0.0,1.0,250.0,
10,14,6,10.8,97.0,0.0,0.0,0.0,0.0,
10,14,7,11.0,97.0,2.0,2.0,0.0,0.0,
10,14,8,11.4,96.0,45.0,45.0,1.0,280.0,
10,14,9,12.5,94.0,85.0,85.0,1.0,290.0,
10,14,10,13.5,85.0,142.0,139.0,2.1,320.0,
10,14,11,13.9,80.0,185.0,180.0,3.6,340.0,
10,14,12,13.6,77.0,206.0,193.0,4.6,340.0,
10,14,13,12.6,81.0,119.0,119.0,5.1,340.0,
10,14,14,12.7,79.0,173.0,165.0,5.1,330.0,
10,14,15,12.8,77.0,125.0,123.0,5.7,340.0,
10,14,16,11.9,80.0,65.0,65.0,4.6,340.0,
10,14,17,11.3,82.0,14.0,14.0,3.6,330.0,
10,14,18,11.0,85.0,0.0,0.0,1.5,330.0,
10,14,19,10.6,87.0,0.0,0.0,2.6,330.0,
10,14,20,10.7,86.0,0.0,0.0,3.1,320.0,
10,14,21,10.6,90.0,0.0,0.0,2.1,300.0,
10,14,22,10.9,86.0,0.0,0.0,2.6,330.0,
10,14,23,10.6,87.0,0.0,0.0,2.6,330.0,
10,14,24,10.5,89.0,0.0,0.0,2.6,300.0,
10,15,1,10.3,87.0,0.0,0.0,1.0,320.0,
10,15,2,10.1,90.0,0.0,0.0,0.0,0.0,
10,15,3,10.1,91.0,0.0,0.0,0.0,0.0,
10,15,4,10.1,89.0,0.0,0.0,1.0,330.0,
10,15,5,10.1,89.0,0.0,0.0,1.0,350.0,
10,15,6,9.8,92.0,0.0,0.0,0.0,0.0,
10,15,7,9.6,93.0,1.0,1.0,1.0,190.0,
10,15,8,9.8,95.0,16.0,16.0,1.0,210.0,
10,15,9,10.7,85.0,67.0,67.0,1.2,210.0,
10,15,10,11.6,76.0,140.0,136.0,1.5,240.0,
10,15,11,12.4,68.0,183.0,178.0,1.5,230.0,
10,15,12,13.3,52.0,204.0,192.0,4.1,230.0,
10,15,13,14.2,48.0,386.0,308.0,6.2,270.0,
10,15,14,13.8,52.0,171.0,150.0,2.6,270.0,
10,15,15,14.3,48.0,122.0,121.0,4.1,240.0,
10,15,16,12.8,57.0,63.0,63.0,3.1,270.0,
10,15,17,11.9,62.0,12.0,12.0,2.6,270.0,
10,15,18,9.3,72.0,0.0,0.0,0.0,0.0,
10,15,19,8.5,77.0,0.0,0.0,1.0,180.0,
10,15,20,7.5,86.0,0.0,0.0,2.6,180.0,
10,15,21,7.4,88.0,0.0,0.0,2.6,170.0,
10,15,22,8.4,85.0,0.0,0.0,3.1,170.0,
10,15,23,7.8,91.0,0.0,0.0,2.6,160.0,
10,15,24,8.1,91.0,0.0,0.0,4.1,180.0,
10,16,1,8.6,92.0,0.0,0.0,4.6,170.0,
10,16,2,9.3,81.0,0.0,0.0,6.2,190.0,
10,16,3,9.6,79.0,0.0,0.0,8.2,190.0,
10,16,4,9.7,80.0,0.0,0.0,8.2,180.0,
10,16,5,10.6,78.0,0.0,0.0,10.3,190.0,
10,16,6,9.9,91.0,0.0,0.0,7.7,180.0,
10,16,7,10.7,91.0,1.0,1.0,9.8,190.0,
10,16,8,11.3,91.0,15.0,15.0,10.3,200.0,
10,16,9,12.3,88.0,48.0,48.0,10.3,200.0,
10,16,10,12.7,92.0,81.0,81.0,7.7,190.0,
10,16,11,13.9,91.0,105.0,105.0,7.2,180.0,
10,16,12,17.1,73.0,312.0,221.0,8.7,220.0,
10,16,13,17.1,64.0,306.0,241.0,9.3,270.0,
10,16,14,16.2,53.0,221.0,180.0,12.3,240.0,
10,16,15,15.2,58.0,119.0,117.0,8.7,240.0,
10,16,16,14.7,61.0,60.0,60.0,9.3,230.0,
10,16,17,14.4,60.0,15.0,15.0,10.3,220.0,
10,16,18,12.3,67.0,0.0,0.0,12.9,260.0,
10,16,19,11.2,62.0,0.0,0.0,14.1,260.0,
10,16,20,10.1,56.0,0.0,0.0,15.4,250.0,
10,16,21,9.5,59.0,0.0,0.0,15.4,250.0,
10,16,22,8.4,69.0,0.0,0.0,11.3,240.0,
10,16,23,8.7,67.0,0.0,0.0,13.9,230.0,
10,16,24,9.1,67.0,0.0,0.0,13.4,240.0,
10,17,1,9.2,59.0,0.0,0.0,8.7,260.0,
10,17,2,8.8,66.0,0.0,0.0,7.2,250.0,
10,17,3,8.2,64.0,0.0,0.0,8.7,260.0,
10,17,4,8.1,55.0,0.0,0.0,12.9,270.0,
10,17,5,7.3,63.0,0.0,0.0,12.3,250.0,
10,17,6,6.8,66.0,0.0,0.0,12.9,250.0,
10,17,7,7.1,64.0,3.0,3.0,12.9,240.0,
10,17,8,6.6,64.0,46.0,44.0,10.3,240.0,
10,17,9,6.1,73.0,124.0,108.0,11.8,260.0,
10,17,10,7.4,65.0,262.0,147.0,11.3,250.0,
10,17,11,8.9,50.0,280.0,206.0,14.4,260.0,
10,17,12,9.4,49.0,312.0,216.0,14.9,260.0,
10,17,13,8.9,49.0,194.0,188.0,12.9,260.0,
10,17,14,9.0,50.0,166.0,162.0,12.3,260.0,
10,17,15,8.8,54.0,117.0,116.0,11.8,250.0,
10,17,16,8.1,67.0,58.0,58.0,12.9,250.0,
10,17,17,7.9,67.0,11.0,11.0,12.9,250.0,
10,17,18,7.6,76.0,0.0,0.0,10.3,250.0,
10,17,19,9.0,84.0,0.0,0.0,10.8,270.0,
10,17,20,9.7,82.0,0.0,0.0,7.7,260.0,
10,17,21,9.7,82.0,0.0,0.0,7.2,290.0,
10,17,22,10.0,78.0,0.0,0.0,7.7,290.0,
10,17,23,10.0,78.0,0.0,0.0,8.2,290.0,
10,17,24,10.1,71.0,0.0,0.0,8.2,310.0,
10,18,1,9.6,67.0,0.0,0.0,8.7,310.0,
10,18,2,8.8,68.0,0.0,0.0,7.7,310.0,
10,18,3,8.0,67.0,0.0,0.0,6.7,310.0,
10,18,4,7.2,66.0,0.0,0.0,6.7,320.0,
10,18,5,6.5,69.0,0.0,0.0,5.7,310.0,
10,18,6,6.0,68.0,0.0,0.0,5.7,310.0,
10,18,7,5.2,72.0,2.0,2.0,3.6,290.0,
10,18,8,6.3,64.0,44.0,42.0,6.2,310.0,
10,18,9,7.6,58.0,151.0,102.0,6.7,300.0,
10,18,10,8.4,51.0,261.0,143.0,6.7,310.0,
10,18,11,9.1,48.0,339.0,182.0,8.7,310.0,
10,18,12,9.7,42.0,384.0,190.0,8.2,320.0,
10,18,13,9.5,44.0,357.0,188.0,8.2,330.0,
10,18,14,8.9,46.0,163.0,136.0,7.2,320.0,
10,18,15,8.9,46.0,179.0,140.0,7.7,320.0,
10,18,16,8.8,48.0,74.0,73.0,6.7,320.0,
10,18,17,8.4,53.0,13.0,13.0,6.7,310.0,
10,18,18,8.0,52.0,0.0,0.0,6.2,310.0,
10,18,19,7.1,55.0,0.0,0.0,7.2,310.0,
10,18,20,6.0,61.0,0.0,0.0,6.2,300.0,
10,18,21,5.6,60.0,0.0,0.0,7.7,310.0,
10,18,22,4.9,65.0,0.0,0.0,7.2,320.0,
10,18,23,4.9,68.0,0.0,0.0,7.7,330.0,
10,18,24,4.6,67.0,0.0,0.0,6.2,320.0,
10,19,1,4.8,66.0,0.0,0.0,7.7,320.0,
10,19,2,4.5,69.0,0.0,0.0,6.7,320.0,
10,19,3,4.7,64.0,0.0,0.0,8.7,330.0,
10,19,4,4.7,64.0,0.0,0.0,8.7,330.0,
10,19,5,4.4,67.0,0.0,0.0,7.7,330.0,
10,19,6,4.4,67.0,0.0,0.0,7.7,330.0,
10,19,7,4.4,67.0,2.0,2.0,6.7,320.0,
10,19,8,4.7,68.0,28.0,28.0,7.2,320.0,
10,19,9,5.7,61.0,144.0,103.0,9.3,330.0,
10,19,10,6.8,58.0,256.0,141.0,10.3,340.0,
10,19,11,8.0,52.0,333.0,179.0,10.8,330.0,
10,19,12,7.9,52.0,303.0,218.0,9.3,340.0,
10,19,13,8.7,48.0,363.0,178.0,9.8,340.0,
10,19,14,8.6,48.0,159.0,134.0,8.2,340.0,
10,19,15,9.0,45.0,111.0,110.0,8.7,340.0,
10,19,16,8.6,46.0,70.0,70.0,8.7,330.0,
10,19,17,7.8,50.0,14.0,14.0,6.2,330.0,
10,19,18,6.9,55.0,0.0,0.0,5.1,310.0,
10,19,19,6.2,56.0,0.0,0.0,5.7,310.0,
10,19,20,5.5,61.0,0.0,0.0,5.1,300.0,
10,19,21,5.3,61.0,0.0,0.0,4.1,300.0,
10,19,22,5.6,58.0,0.0,0.0,5.1,310.0,
10,19,23,5.4,58.0,0.0,0.0,5.7,310.0,
10,19,24,5.5,58.0,0.0,0.0,5.7,300.0,
10,20,1,5.3,59.0,0.0,0.0,5.1,310.0,
10,20,2,5.0,60.0,0.0,0.0,5.1,300.0,
10,20,3,4.2,65.0,0.0,0.0,4.1,300.0,
10,20,4,2.4,76.0,0.0,0.0,3.6,290.0,
10,20,5,4.5,64.0,0.0,0.0,4.6,310.0,
10,20,6,4.4,67.0,0.0,0.0,5.1,310.0,
10,20,7,4.0,70.0,1.0,1.0,4.6,300.0,
10,20,8,4.8,70.0,19.0,19.0,4.1,300.0,
10,20,9,5.8,67.0,72.0,72.0,5.1,310.0,
10,20,10,6.8,64.0,128.0,127.0,6.2,320.0,
10,20,11,8.0,63.0,224.0,180.0,5.1,310.0,
10,20,12,9.2,57.0,189.0,178.0,7.2,340.0,
10,20,13,9.9,52.0,322.0,196.0,6.7,330.0,
10,20,14,9.2,57.0,244.0,169.0,5.1,340.0,
10,20,15,9.9,55.0,211.0,109.0,4.6,340.0,
10,20,16,9.1,58.0,99.0,77.0,2.6,340.0,
10,20,17,8.1,71.0,8.0,8.0,1.0,310.0,
10,20,18,5.7,80.0,0.0,0.0,2.6,280.0,
10,20,19,7.8,73.0,0.0,0.0,2.6,320.0,
10,20,20,6.4,79.0,0.0,0.0,1.5,350.0,
10,20,21,4.2,85.0,0.0,0.0,1.0,320.0,
10,20,22,2.9,93.0,0.0,0.0,1.0,260.0,
10,20,23,3.0,93.0,0.0,0.0,1.5,310.0,
10,20,24,2.3,94.0,0.0,0.0,2.1,290.0,
10,21,1,2.2,94.0,0.0,0.0,1.0,280.0,
10,21,2,2.2,96.0,0.0,0.0,2.1,280.0,
10,21,3,2.4,96.0,0.0,0.0,1.0,280.0,
10,21,4,2.3,96.0,0.0,0.0,1.0,300.0,
10,21,5,1.6,96.0,0.0,0.0,1.0,290.0,
10,21,6,1.7,96.0,0.0,0.0,1.0,290.0,
10,21,7,1.5,96.0,1.0,1.0,0.0,0.0,
10,21,8,2.1,96.0,35.0,35.0,1.0,290.0,
10,21,9,4.5,93.0,136.0,88.0,1.0,280.0,
10,21,10,7.0,81.0,240.0,116.0,3.1,330.0,
10,21,11,9.4,71.0,319.0,138.0,1.5,330.0,
10,21,12,11.0,61.0,357.0,165.0,2.6,330.0,
10,21,13,11.6,55.0,354.0,159.0,2.6,360.0,
10,21,14,12.0,51.0,283.0,139.0,3.1,360.0,
10,21,15,12.0,51.0,202.0,108.0,2.6,360.0,
10,21,16,12.0,58.0,93.0,75.0,1.5,300.0,
10,21,17,9.2,70.0,10.0,10.0,0.0,0.0,
10,21,18,8.8,79.0,0.0,0.0,0.0,0.0,
10,21,19,9.4,78.0,0.0,0.0,2.1,280.0,
10,21,20,9.6,82.0,0.0,0.0,1.5,280.0,
10,21,21,9.6,83.0,0.0,0.0,1.0,310.0,
10,21,22,9.1,87.0,0.0,0.0,1.0,310.0,
10,21,23,8.2,89.0,0.0,0.0,1.0,290.0,
10,21,24,8.2,89.0,0.0,0.0,2.1,310.0,
10,22,1,7.9,91.0,0.0,0.0,1.5,300.0,
10,22,2,7.0,94.0,0.0,0.0,1.0,310.0,
10,22,3,6.1,95.0,0.0,0.0,1.0,320.0,
10,22,4,6.8,95.0,0.0,0.0,1.0,330.0,
10,22,5,6.9,95.0,0.0,0.0,1.0,330.0,
10,22,6,6.7,95.0,0.0,0.0,1.5,340.0,
10,22,7,6.1,95.0,1.0,1.0,2.6,310.0,
10,22,8,6.2,95.0,22.0,22.0,2.6,320.0,
10,22,9,7.2,95.0,67.0,67.0,1.0,290.0,
10,22,10,8.7,89.0,160.0,139.0,2.1,360.0,
10,22,11,10.5,61.0,162.0,155.0,4.1,20.0,
10,22,12,10.5,59.0,182.0,172.0,3.1,20.0,
10,22,13,10.8,57.0,177.0,168.0,3.1,30.0,
10,22,14,10.8,57.0,197.0,162.0,1.0,360.0,
10,22,15,10.8,61.0,134.0,116.0,2.6,10.0,
10,22,16,10.8,68.0,61.0,61.0,1.0,330.0,
10,22,17,7.5,84.0,14.0,14.0,0.0,0.0,
10,22,18,6.3,83.0,0.0,0.0,0.0,0.0,
10,22,19,5.9,89.0,0.0,0.0,1.5,230.0,
10,22,20,7.3,84.0,0.0,0.0,1.0,260.0,
10,22,21,6.8,85.0,0.0,0.0,3.1,260.0,
10,22,22,5.5,92.0,0.0,0.0,2.6,290.0,
10,22,23,5.3,95.0,0.0,0.0,2.6,290.0,
10,22,24,5.0,97.0,0.0,0.0,2.1,300.0,
10,23,1,6.6,94.0,0.0,0.0,3.1,300.0,
